File,Lines Covered,Lines Total,Lines %,Functions Covered,Functions Total,Functions %,Branches Covered,Branches Total,Branches %
app/node_modules/@reduxjs/toolkit/src/matchers.ts,1,49,2.04,0,23,0.00,0,35,0.00
app/node_modules/@reduxjs/toolkit/src/nanoid.ts,7,7,100.00,1,1,100.00,1,1,100.00
app/node_modules/@reduxjs/toolkit/src/reduxImports.ts,1,1,100.00,0,0,,0,0,
app/node_modules/@reduxjs/toolkit/src/reselectImports.ts,1,1,100.00,0,0,,0,0,
app/node_modules/@reduxjs/toolkit/src/serializableStateInvariantMiddleware.ts,0,59,0.00,0,10,0.00,0,72,0.00
app/node_modules/@reduxjs/toolkit/src/tsHelpers.ts,1,2,50.00,0,1,0.00,0,2,0.00
app/node_modules/@reduxjs/toolkit/src/utils.ts,19,23,82.61,9,10,90.00,4,10,40.00
app/node_modules/@wry/caches/src/strong.ts,47,51,92.16,6,9,66.67,29,30,96.67
app/node_modules/@wry/caches/src/weak.ts,61,86,70.93,8,14,57.14,27,49,55.10
app/node_modules/@wry/context/src/index.ts,2,34,5.88,0,11,0.00,0,10,0.00
app/node_modules/@wry/context/src/slot.ts,31,47,65.96,8,12,66.67,10,18,55.56
app/node_modules/@wry/equality/src/index.ts,47,73,64.38,6,6,100.00,20,64,31.25
app/node_modules/@wry/trie/src/index.ts,33,39,84.62,10,12,83.33,23,31,74.19
app/node_modules/@zag-js/dom-query/src/attrs.ts,2,4,50.00,0,2,0.00,0,4,0.00
app/node_modules/@zag-js/dom-query/src/contains.ts,1,5,20.00,0,2,0.00,0,10,0.00
app/node_modules/@zag-js/dom-query/src/create-scope.ts,1,6,16.67,0,7,0.00,0,8,0.00
app/node_modules/@zag-js/dom-query/src/env.ts,1,6,16.67,0,3,0.00,0,6,0.00
app/node_modules/@zag-js/dom-query/src/get-active-element.ts,0,6,0.00,0,1,0.00,0,0,
app/node_modules/@zag-js/dom-query/src/get-by-id.ts,0,14,0.00,0,5,0.00,0,12,0.00
app/node_modules/@zag-js/dom-query/src/get-by-text.ts,3,11,27.27,0,7,0.00,0,9,0.00
app/node_modules/@zag-js/dom-query/src/get-by-typeahead.ts,1,22,4.55,0,6,0.00,0,10,0.00
app/node_modules/@zag-js/dom-query/src/get-computed-style.ts,1,6,16.67,0,1,0.00,0,4,0.00
app/node_modules/@zag-js/dom-query/src/get-event-target.ts,0,2,0.00,0,1,0.00,0,2,0.00
app/node_modules/@zag-js/dom-query/src/get-scroll-parent.ts,0,20,0.00,0,4,0.00,0,20,0.00
app/node_modules/@zag-js/dom-query/src/index.ts,1,1,100.00,0,0,,0,0,
app/node_modules/@zag-js/dom-query/src/is-editable-element.ts,0,6,0.00,0,1,0.00,0,6,0.00
app/node_modules/@zag-js/dom-query/src/is-html-element.ts,0,2,0.00,0,1,0.00,0,3,0.00
app/node_modules/@zag-js/dom-query/src/platform.ts,11,14,78.57,0,12,0.00,0,16,0.00
app/node_modules/@zag-js/dom-query/src/query.ts,0,4,0.00,0,2,0.00,0,2,0.00
app/node_modules/@zag-js/dom-query/src/raf.ts,0,12,0.00,0,8,0.00,0,0,
app/node_modules/@zag-js/focus-visible/src/index.ts,6,83,7.23,0,20,0.00,1,34,2.94
app/node_modules/color2k/src/ColorError.ts,2,3,66.67,0,1,0.00,0,0,
app/node_modules/color2k/src/adjustHue.ts,0,3,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/darken.ts,0,3,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/desaturate.ts,0,3,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/getContrast.ts,0,4,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/getLuminance.ts,0,7,0.00,0,2,0.00,0,4,0.00
app/node_modules/color2k/src/getScale.ts,0,10,0.00,0,2,0.00,0,0,
app/node_modules/color2k/src/guard.ts,2,2,100.00,1,1,100.00,0,0,
app/node_modules/color2k/src/hasBadContrast.ts,1,3,33.33,0,1,0.00,0,0,
app/node_modules/color2k/src/hsla.ts,0,2,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/lighten.ts,0,2,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/mix.ts,0,14,0.00,0,2,0.00,0,4,0.00
app/node_modules/color2k/src/opacify.ts,0,2,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/parseToHsla.ts,0,10,0.00,0,2,0.00,0,8,0.00
app/node_modules/color2k/src/parseToRgba.ts,28,85,32.94,5,11,45.45,7,54,12.96
app/node_modules/color2k/src/readableColor.ts,0,2,0.00,0,1,0.00,0,2,0.00
app/node_modules/color2k/src/readableColorIsBlack.ts,0,2,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/rgba.ts,0,2,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/saturate.ts,0,2,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/toHex.ts,6,6,100.00,2,2,100.00,2,4,50.00
app/node_modules/color2k/src/toHsla.ts,0,2,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/toRgba.ts,0,2,0.00,0,1,0.00,0,0,
app/node_modules/color2k/src/transparentize.ts,0,3,0.00,0,1,0.00,0,0,
app/node_modules/d3-array/src/ascending.js,0,2,0.00,0,1,0.00,0,10,0.00
app/node_modules/d3-array/src/bisect.js,5,5,100.00,0,0,,0,0,
app/node_modules/d3-array/src/bisector.js,10,29,34.48,1,7,14.29,3,26,11.54
app/node_modules/d3-array/src/descending.js,0,2,0.00,0,1,0.00,0,6,0.00
app/node_modules/d3-array/src/greatest.js,0,16,0.00,0,1,0.00,0,7,0.00
app/node_modules/d3-array/src/max.js,0,11,0.00,0,1,0.00,0,10,0.00
app/node_modules/d3-array/src/maxIndex.js,0,13,0.00,0,1,0.00,0,10,0.00
app/node_modules/d3-array/src/min.js,0,11,0.00,0,1,0.00,0,10,0.00
app/node_modules/d3-array/src/minIndex.js,0,13,0.00,0,1,0.00,0,10,0.00
app/node_modules/d3-array/src/number.js,0,11,0.00,0,2,0.00,0,12,0.00
app/node_modules/d3-array/src/permute.js,0,2,0.00,0,2,0.00,0,0,
app/node_modules/d3-array/src/quantile.js,0,22,0.00,0,7,0.00,0,30,0.00
app/node_modules/d3-array/src/quickselect.js,0,33,0.00,0,2,0.00,0,20,0.00
app/node_modules/d3-array/src/range.js,6,6,100.00,1,1,100.00,1,4,25.00
app/node_modules/d3-array/src/sort.js,0,25,0.00,0,8,0.00,0,30,0.00
app/node_modules/d3-array/src/ticks.js,23,36,63.89,2,4,50.00,12,41,29.27
app/node_modules/d3-color/src/color.js,7,99,7.07,0,37,0.00,0,115,0.00
app/node_modules/d3-color/src/define.js,7,7,100.00,2,2,100.00,0,0,
app/node_modules/d3-format/src/defaultLocale.js,9,9,100.00,1,1,100.00,0,0,
app/node_modules/d3-format/src/exponent.js,0,2,0.00,0,1,0.00,0,2,0.00
app/node_modules/d3-format/src/formatDecimal.js,0,6,0.00,0,2,0.00,0,8,0.00
app/node_modules/d3-format/src/formatGroup.js,2,9,22.22,1,2,50.00,0,6,0.00
app/node_modules/d3-format/src/formatNumerals.js,0,4,0.00,0,3,0.00,0,0,
app/node_modules/d3-format/src/formatPrefixAuto.js,1,6,16.67,0,1,0.00,0,4,0.00
app/node_modules/d3-format/src/formatRounded.js,0,5,0.00,0,1,0.00,0,4,0.00
app/node_modules/d3-format/src/formatSpecifier.js,3,19,15.79,0,3,0.00,0,20,0.00
app/node_modules/d3-format/src/formatTrim.js,0,7,0.00,0,1,0.00,0,11,0.00
app/node_modules/d3-format/src/formatTypes.js,1,1,100.00,0,10,0.00,0,0,
app/node_modules/d3-format/src/identity.js,0,2,0.00,0,1,0.00,0,0,
app/node_modules/d3-format/src/locale.js,4,48,8.33,1,6,16.67,8,79,10.13
app/node_modules/d3-format/src/precisionFixed.js,0,2,0.00,0,1,0.00,0,0,
app/node_modules/d3-format/src/precisionPrefix.js,0,2,0.00,0,1,0.00,0,0,
app/node_modules/d3-format/src/precisionRound.js,0,3,0.00,0,1,0.00,0,0,
app/node_modules/d3-interpolate/src/array.js,0,9,0.00,0,3,0.00,0,6,0.00
app/node_modules/d3-interpolate/src/basis.js,0,8,0.00,0,3,0.00,0,8,0.00
app/node_modules/d3-interpolate/src/basisClosed.js,0,5,0.00,0,2,0.00,0,2,0.00
app/node_modules/d3-interpolate/src/color.js,2,15,13.33,1,8,12.50,1,8,12.50
app/node_modules/d3-interpolate/src/constant.js,1,1,100.00,0,1,0.00,0,0,
app/node_modules/d3-interpolate/src/date.js,0,4,0.00,0,2,0.00,0,0,
app/node_modules/d3-interpolate/src/number.js,3,3,100.00,2,2,100.00,0,0,
app/node_modules/d3-interpolate/src/numberArray.js,0,8,0.00,0,3,0.00,0,6,0.00
app/node_modules/d3-interpolate/src/object.js,0,11,0.00,0,2,0.00,0,10,0.00
app/node_modules/d3-interpolate/src/piecewise.js,0,7,0.00,0,2,0.00,0,4,0.00
app/node_modules/d3-interpolate/src/rgb.js,8,31,25.81,2,6,33.33,0,6,0.00
app/node_modules/d3-interpolate/src/round.js,0,3,0.00,0,2,0.00,0,0,
app/node_modules/d3-interpolate/src/string.js,1,25,4.00,0,6,0.00,0,16,0.00
app/node_modules/d3-interpolate/src/value.js,3,3,100.00,1,1,100.00,1,2,50.00
app/node_modules/d3-path/src/path.js,3,57,5.26,0,15,0.00,0,33,0.00
app/node_modules/d3-scale/src/band.js,27,45,60.00,6,17,35.29,9,24,37.50
app/node_modules/d3-scale/src/constant.js,0,3,0.00,0,2,0.00,0,0,
app/node_modules/d3-scale/src/continuous.js,34,56,60.71,12,22,54.55,12,34,35.29
app/node_modules/d3-scale/src/diverging.js,0,43,0.00,0,18,0.00,0,28,0.00
app/node_modules/d3-scale/src/identity.js,0,13,0.00,0,5,0.00,0,10,0.00
app/node_modules/d3-scale/src/index.js,1,1,100.00,0,0,,0,0,
app/node_modules/d3-scale/src/init.js,4,15,26.67,1,2,50.00,1,10,10.00
app/node_modules/d3-scale/src/linear.js,13,43,30.23,3,6,50.00,1,14,7.14
app/node_modules/d3-scale/src/log.js,0,82,0.00,0,23,0.00,0,64,0.00
app/node_modules/d3-scale/src/nice.js,0,9,0.00,0,1,0.00,0,2,0.00
app/node_modules/d3-scale/src/number.js,2,2,100.00,1,1,100.00,0,0,
app/node_modules/d3-scale/src/ordinal.js,21,24,87.50,5,6,83.33,6,12,50.00
app/node_modules/d3-scale/src/pow.js,0,22,0.00,0,10,0.00,0,10,0.00
app/node_modules/d3-scale/src/quantile.js,0,27,0.00,0,9,0.00,0,12,0.00
app/node_modules/d3-scale/src/quantize.js,0,23,0.00,0,9,0.00,0,8,0.00
app/node_modules/d3-scale/src/radial.js,0,27,0.00,0,12,0.00,0,14,0.00
app/node_modules/d3-scale/src/sequential.js,0,45,0.00,0,19,0.00,0,22,0.00
app/node_modules/d3-scale/src/sequentialQuantile.js,0,19,0.00,0,9,0.00,0,12,0.00
app/node_modules/d3-scale/src/symlog.js,0,16,0.00,0,8,0.00,0,2,0.00
app/node_modules/d3-scale/src/threshold.js,0,16,0.00,0,7,0.00,0,8,0.00
app/node_modules/d3-scale/src/tickFormat.js,0,12,0.00,0,1,0.00,0,22,0.00
app/node_modules/d3-scale/src/time.js,0,27,0.00,0,11,0.00,0,18,0.00
app/node_modules/d3-scale/src/utcTime.js,0,2,0.00,0,1,0.00,0,0,
app/node_modules/d3-shape/src/arc.js,0,88,0.00,0,18,0.00,0,74,0.00
app/node_modules/d3-shape/src/area.js,0,51,0.00,0,15,0.00,0,46,0.00
app/node_modules/d3-shape/src/areaRadial.js,0,15,0.00,0,6,0.00,0,2,0.00
app/node_modules/d3-shape/src/array.js,1,3,33.33,0,1,0.00,0,4,0.00
app/node_modules/d3-shape/src/constant.js,0,3,0.00,0,2,0.00,0,0,
app/node_modules/d3-shape/src/curve/basis.js,1,23,4.35,0,8,0.00,0,13,0.00
app/node_modules/d3-shape/src/curve/basisClosed.js,1,27,3.70,0,5,0.00,0,7,0.00
app/node_modules/d3-shape/src/curve/basisOpen.js,1,20,5.00,0,7,0.00,0,12,0.00
app/node_modules/d3-shape/src/curve/bump.js,2,36,5.56,0,13,0.00,0,14,0.00
app/node_modules/d3-shape/src/curve/bundle.js,4,22,18.18,1,7,14.29,0,4,0.00
app/node_modules/d3-shape/src/curve/cardinal.js,4,28,14.29,1,10,10.00,0,13,0.00
app/node_modules/d3-shape/src/curve/cardinalClosed.js,4,31,12.90,1,7,14.29,0,7,0.00
app/node_modules/d3-shape/src/curve/cardinalOpen.js,4,25,16.00,1,9,11.11,0,12,0.00
app/node_modules/d3-shape/src/curve/catmullRom.js,4,43,9.30,1,10,10.00,0,21,0.00
app/node_modules/d3-shape/src/curve/catmullRomClosed.js,4,36,11.11,1,7,14.29,0,11,0.00
app/node_modules/d3-shape/src/curve/catmullRomOpen.js,4,30,13.33,1,9,11.11,0,16,0.00
app/node_modules/d3-shape/src/curve/linear.js,1,15,6.67,0,7,0.00,0,10,0.00
app/node_modules/d3-shape/src/curve/linearClosed.js,1,9,11.11,0,5,0.00,0,4,0.00
app/node_modules/d3-shape/src/curve/monotone.js,3,49,6.12,0,19,0.00,0,29,0.00
app/node_modules/d3-shape/src/curve/natural.js,1,33,3.03,0,8,0.00,0,11,0.00
app/node_modules/d3-shape/src/curve/radial.js,5,14,35.71,1,8,12.50,0,0,
app/node_modules/d3-shape/src/curve/step.js,1,29,3.45,0,9,0.00,0,19,0.00
app/node_modules/d3-shape/src/descending.js,0,2,0.00,0,1,0.00,0,6,0.00
app/node_modules/d3-shape/src/identity.js,0,2,0.00,0,1,0.00,0,0,
app/node_modules/d3-shape/src/index.js,1,1,100.00,0,0,,0,0,
app/node_modules/d3-shape/src/line.js,0,23,0.00,0,7,0.00,0,32,0.00
app/node_modules/d3-shape/src/lineRadial.js,0,9,0.00,0,3,0.00,0,2,0.00
app/node_modules/d3-shape/src/link.js,0,37,0.00,0,12,0.00,0,18,0.00
app/node_modules/d3-shape/src/math.js,11,15,73.33,0,2,0.00,0,8,0.00
app/node_modules/d3-shape/src/noop.js,0,1,0.00,0,1,0.00,0,0,
app/node_modules/d3-shape/src/offset/diverging.js,0,9,0.00,0,1,0.00,0,6,0.00
app/node_modules/d3-shape/src/offset/expand.js,0,6,0.00,0,1,0.00,0,6,0.00
app/node_modules/d3-shape/src/offset/none.js,0,6,0.00,0,1,0.00,0,4,0.00
app/node_modules/d3-shape/src/offset/silhouette.js,0,6,0.00,0,1,0.00,0,4,0.00
app/node_modules/d3-shape/src/offset/wiggle.js,0,13,0.00,0,1,0.00,0,14,0.00
app/node_modules/d3-shape/src/order/appearance.js,0,7,0.00,0,3,0.00,0,2,0.00
app/node_modules/d3-shape/src/order/ascending.js,0,7,0.00,0,3,0.00,0,2,0.00
app/node_modules/d3-shape/src/order/descending.js,0,2,0.00,0,1,0.00,0,0,
app/node_modules/d3-shape/src/order/insideOut.js,0,10,0.00,0,1,0.00,0,2,0.00
app/node_modules/d3-shape/src/order/none.js,0,4,0.00,0,1,0.00,0,0,
app/node_modules/d3-shape/src/order/reverse.js,0,2,0.00,0,1,0.00,0,0,
app/node_modules/d3-shape/src/path.js,0,11,0.00,0,3,0.00,0,6,0.00
app/node_modules/d3-shape/src/pie.js,0,25,0.00,0,10,0.00,0,22,0.00
app/node_modules/d3-shape/src/point.js,0,4,0.00,0,2,0.00,0,0,
app/node_modules/d3-shape/src/pointRadial.js,0,2,0.00,0,1,0.00,0,0,
app/node_modules/d3-shape/src/stack.js,0,26,0.00,0,8,0.00,0,8,0.00
app/node_modules/d3-shape/src/symbol/asterisk.js,2,11,18.18,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/circle.js,1,4,25.00,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/cross.js,1,15,6.67,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/diamond.js,3,10,30.00,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/diamond2.js,1,7,14.29,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/plus.js,1,6,16.67,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/square.js,1,4,25.00,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/square2.js,1,7,14.29,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/star.js,5,17,29.41,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/times.js,1,6,16.67,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/triangle.js,2,7,28.57,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/triangle2.js,2,9,22.22,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol/wye.js,5,19,26.32,0,1,0.00,0,0,
app/node_modules/d3-shape/src/symbol.js,2,18,11.11,0,5,0.00,0,18,0.00
app/node_modules/d3-time-format/src/defaultLocale.js,13,13,100.00,1,1,100.00,0,0,
app/node_modules/d3-time-format/src/locale.js,22,313,7.03,6,105,5.71,0,154,0.00
app/node_modules/d3-time/src/day.js,6,14,42.86,0,8,0.00,0,0,
app/node_modules/d3-time/src/duration.js,7,7,100.00,0,0,,0,0,
app/node_modules/d3-time/src/hour.js,4,12,33.33,0,8,0.00,0,0,
app/node_modules/d3-time/src/interval.js,12,38,31.58,1,13,7.69,1,24,4.17
app/node_modules/d3-time/src/millisecond.js,3,12,25.00,0,7,0.00,0,6,0.00
app/node_modules/d3-time/src/minute.js,4,12,33.33,0,8,0.00,0,0,
app/node_modules/d3-time/src/month.js,4,14,28.57,0,8,0.00,0,0,
app/node_modules/d3-time/src/second.js,2,6,33.33,0,4,0.00,0,0,
app/node_modules/d3-time/src/ticks.js,5,18,27.78,1,4,25.00,0,16,0.00
app/node_modules/d3-time/src/week.js,32,40,80.00,2,8,25.00,0,0,
app/node_modules/d3-time/src/year.js,6,26,23.08,0,14,0.00,0,8,0.00
app/node_modules/graphql-tag/src/index.ts,44,73,60.27,9,15,60.00,13,32,40.62
app/node_modules/immer/src/core/current.ts,0,17,0.00,0,3,0.00,0,12,0.00
app/node_modules/immer/src/core/finalize.ts,0,61,0.00,0,6,0.00,0,58,0.00
app/node_modules/immer/src/core/immerClass.ts,7,76,9.21,1,14,7.14,2,54,3.70
app/node_modules/immer/src/core/proxy.ts,6,94,6.38,1,19,5.26,0,66,0.00
app/node_modules/immer/src/core/scope.ts,1,23,4.35,0,7,0.00,0,6,0.00
app/node_modules/immer/src/immer.ts,10,12,83.33,1,2,50.00,0,0,
app/node_modules/immer/src/plugins/mapset.ts,0,129,0.00,0,36,0.00,0,48,0.00
app/node_modules/immer/src/plugins/patches.ts,0,106,0.00,0,16,0.00,0,71,0.00
app/node_modules/immer/src/utils/common.ts,13,78,16.67,5,20,25.00,2,67,2.99
app/node_modules/immer/src/utils/env.ts,3,3,100.00,0,0,,0,0,
app/node_modules/immer/src/utils/errors.ts,1,11,9.09,0,6,0.00,1,6,16.67
app/node_modules/immer/src/utils/plugins.ts,1,8,12.50,0,2,0.00,0,4,0.00
app/node_modules/internmap/src/index.js,18,31,58.06,7,13,53.85,8,16,50.00
app/node_modules/optimism/node_modules/@wry/trie/src/index.ts,4,25,16.00,0,9,0.00,0,22,0.00
app/node_modules/optimism/src/context.ts,1,3,33.33,0,1,0.00,0,0,
app/node_modules/optimism/src/dep.ts,19,21,90.48,4,4,100.00,8,10,80.00
app/node_modules/optimism/src/entry.ts,126,147,85.71,26,29,89.66,49,73,67.12
app/node_modules/optimism/src/helpers.ts,5,10,50.00,1,3,33.33,1,2,50.00
app/node_modules/optimism/src/index.ts,38,48,79.17,8,14,57.14,16,24,66.67
app/node_modules/react-redux/src/components/Context.ts,13,13,100.00,1,1,100.00,4,8,50.00
app/node_modules/react-redux/src/components/Provider.tsx,21,21,100.00,5,6,83.33,7,10,70.00
app/node_modules/react-redux/src/components/connect.tsx,4,147,2.72,0,29,0.00,0,69,0.00
app/node_modules/react-redux/src/connect/invalidArgFactory.ts,0,2,0.00,0,2,0.00,0,0,
app/node_modules/react-redux/src/connect/mapDispatchToProps.ts,0,2,0.00,0,3,0.00,0,8,0.00
app/node_modules/react-redux/src/connect/mapStateToProps.ts,0,2,0.00,0,2,0.00,0,2,0.00
app/node_modules/react-redux/src/connect/mergeProps.ts,0,16,0.00,0,6,0.00,0,8,0.00
app/node_modules/react-redux/src/connect/selectorFactory.ts,0,48,0.00,0,8,0.00,0,20,0.00
app/node_modules/react-redux/src/connect/verifySubselectors.ts,0,9,0.00,0,2,0.00,0,6,0.00
app/node_modules/react-redux/src/connect/wrapMapToProps.ts,0,25,0.00,0,8,0.00,0,8,0.00
app/node_modules/react-redux/src/exports.ts,1,1,100.00,0,0,,0,0,
app/node_modules/react-redux/src/hooks/useDispatch.ts,6,8,75.00,1,3,33.33,1,2,50.00
app/node_modules/react-redux/src/hooks/useReduxContext.ts,3,6,50.00,1,2,50.00,1,5,20.00
app/node_modules/react-redux/src/hooks/useSelector.ts,7,43,16.28,1,5,20.00,1,29,3.45
app/node_modules/react-redux/src/hooks/useStore.ts,6,8,75.00,1,3,33.33,1,2,50.00
app/node_modules/react-redux/src/utils/Subscription.ts,67,75,89.33,15,20,75.00,21,26,80.77
app/node_modules/react-redux/src/utils/batch.ts,2,2,100.00,1,1,100.00,0,0,
app/node_modules/react-redux/src/utils/bindActionCreators.ts,0,7,0.00,0,2,0.00,0,2,0.00
app/node_modules/react-redux/src/utils/hoistStatics.ts,11,33,33.33,0,2,0.00,0,16,0.00
app/node_modules/react-redux/src/utils/isPlainObject.ts,0,8,0.00,0,1,0.00,0,6,0.00
app/node_modules/react-redux/src/utils/react-is.ts,17,34,50.00,0,4,0.00,0,24,0.00
app/node_modules/react-redux/src/utils/react.ts,1,1,100.00,0,0,,0,0,
app/node_modules/react-redux/src/utils/shallowEqual.ts,0,15,0.00,0,2,0.00,0,15,0.00
app/node_modules/react-redux/src/utils/useIsomorphicLayoutEffect.ts,6,6,100.00,3,3,100.00,6,7,85.71
app/node_modules/react-redux/src/utils/verifyPlainObject.ts,0,2,0.00,0,1,0.00,0,2,0.00
app/node_modules/react-redux/src/utils/warning.ts,0,5,0.00,0,1,0.00,0,4,0.00
app/node_modules/redux/src/applyMiddleware.ts,8,9,88.89,5,6,83.33,0,2,0.00
app/node_modules/redux/src/bindActionCreators.ts,0,14,0.00,0,3,0.00,0,10,0.00
app/node_modules/redux/src/combineReducers.ts,48,60,80.00,6,7,85.71,26,51,50.98
app/node_modules/redux/src/compose.ts,4,6,66.67,3,4,75.00,2,4,50.00
app/node_modules/redux/src/createStore.ts,51,85,60.00,8,14,57.14,21,70,30.00
app/node_modules/redux/src/utils/actionTypes.ts,3,3,100.00,2,2,100.00,0,0,
app/node_modules/redux/src/utils/formatProdErrorMessage.ts,0,2,0.00,0,1,0.00,0,0,
app/node_modules/redux/src/utils/isAction.ts,2,2,100.00,1,1,100.00,3,3,100.00
app/node_modules/redux/src/utils/isPlainObject.ts,6,6,100.00,1,1,100.00,4,6,66.67
app/node_modules/redux/src/utils/kindOf.ts,0,25,0.00,0,5,0.00,0,34,0.00
app/node_modules/redux/src/utils/symbol-observable.ts,2,2,100.00,1,1,100.00,2,3,66.67
app/node_modules/redux/src/utils/warning.ts,0,5,0.00,0,1,0.00,0,4,0.00
app/node_modules/reselect/src/autotrackMemoize/autotrackMemoize.ts,0,15,0.00,0,4,0.00,0,2,0.00
app/node_modules/reselect/src/autotrackMemoize/autotracking.ts,4,44,9.09,0,13,0.00,0,10,0.00
app/node_modules/reselect/src/autotrackMemoize/proxy.ts,7,94,7.45,0,14,0.00,0,42,0.00
app/node_modules/reselect/src/autotrackMemoize/tracking.ts,3,14,21.43,0,5,0.00,0,4,0.00
app/node_modules/reselect/src/createSelectorCreator.ts,37,39,94.87,4,10,40.00,14,16,87.50
app/node_modules/reselect/src/createStructuredSelector.ts,1,8,12.50,0,4,0.00,0,1,0.00
app/node_modules/reselect/src/devModeChecks/identityFunctionCheck.ts,2,12,16.67,1,1,100.00,1,6,16.67
app/node_modules/reselect/src/devModeChecks/inputStabilityCheck.ts,6,11,54.55,2,2,100.00,1,2,50.00
app/node_modules/reselect/src/devModeChecks/setGlobalDevModeChecks.ts,2,3,66.67,0,1,0.00,0,0,
app/node_modules/reselect/src/lruMemoize.ts,1,66,1.52,0,20,0.00,0,35,0.00
app/node_modules/reselect/src/utils.ts,20,26,76.92,6,8,75.00,14,21,66.67
app/node_modules/reselect/src/weakMapMemoize.ts,53,58,91.38,3,8,37.50,27,28,96.43
app/node_modules/stylis/src/Enum.js,19,19,100.00,0,0,,0,0,
app/node_modules/stylis/src/Middleware.js,6,33,18.18,2,9,22.22,2,37,5.41
app/node_modules/stylis/src/Parser.js,59,69,85.51,4,5,80.00,46,60,76.67
app/node_modules/stylis/src/Prefixer.js,0,44,0.00,0,4,0.00,0,113,0.00
app/node_modules/stylis/src/Serializer.js,11,13,84.62,2,2,100.00,8,14,57.14
app/node_modules/stylis/src/Tokenizer.js,44,75,58.67,13,19,68.42,36,69,52.17
app/node_modules/stylis/src/Utility.js,25,25,100.00,11,11,100.00,4,4,100.00
app/node_modules/ts-invariant/src/invariant.ts,20,29,68.97,5,8,62.50,3,12,25.00
app/node_modules/utilities/object-utils/src/omit.ts,0,6,0.00,0,1,0.00,0,3,0.00
app/node_modules/utilities/object-utils/src/split.ts,0,6,0.00,0,1,0.00,0,0,
app/src/App.tsx,19,19,100.00,5,5,100.00,3,4,75.00
app/src/admin/AdminContext.tsx,5,5,100.00,1,3,33.33,0,0,
app/src/admin/AdminMenu.tsx,15,15,100.00,7,8,87.50,3,4,75.00
app/src/admin/AdminRoute.tsx,34,39,87.18,7,8,87.50,19,22,86.36
app/src/admin/pages/announcements/Main.tsx,18,26,69.23,4,15,26.67,10,14,71.43
app/src/admin/pages/announcements/components/AnnouncementCard.tsx,2,13,15.38,0,5,0.00,0,7,0.00
app/src/admin/pages/announcements/components/CreateAnnouncementModal.tsx,3,44,6.82,0,7,0.00,0,16,0.00
app/src/admin/pages/announcements/components/EditAnnouncementModal.tsx,3,20,15.00,0,3,0.00,0,5,0.00
app/src/admin/pages/badges/Main.tsx,2,8,25.00,0,5,0.00,0,16,0.00
app/src/admin/pages/badges/components/AssignCustomBadgeModal.tsx,3,41,7.32,0,11,0.00,0,19,0.00
app/src/admin/pages/badges/components/CreateCustomBadgeModal.tsx,3,26,11.54,0,5,0.00,0,7,0.00
app/src/admin/pages/badges/components/CustomBadgeTable.tsx,3,27,11.11,0,6,0.00,0,12,0.00
app/src/admin/pages/badges/components/EditCustomBadgeModal.tsx,3,20,15.00,0,2,0.00,0,4,0.00
app/src/admin/pages/badges/components/EditSystemBadgeModal.tsx,3,40,7.50,0,10,0.00,0,27,0.00
app/src/admin/pages/badges/components/SystemBadgeTable.tsx,3,25,12.00,0,10,0.00,0,11,0.00
app/src/admin/pages/home/Main.tsx,4,4,100.00,1,1,100.00,0,0,
app/src/admin/pages/home/components/AnnouncementSection.tsx,9,10,90.00,1,4,25.00,7,11,63.64
app/src/admin/pages/home/components/NoteSection.tsx,8,16,50.00,1,7,14.29,8,13,61.54
app/src/admin/pages/home/components/RoomsOverview.tsx,6,7,85.71,2,5,40.00,5,6,83.33
app/src/admin/pages/login/Main.tsx,24,28,85.71,5,6,83.33,8,12,66.67
app/src/admin/pages/participants/Main.tsx,11,11,100.00,3,3,100.00,15,17,88.24
app/src/admin/pages/participants/components/AddParticipantCard.tsx,16,20,80.00,6,7,85.71,5,7,71.43
app/src/admin/pages/participants/components/EditParticipantCard.tsx,2,56,3.57,0,6,0.00,0,45,0.00
app/src/admin/pages/participants/components/EditPastParticipantCard.tsx,2,26,7.69,0,2,0.00,0,16,0.00
